"withinblocktrial","block","block_repetition","rt","resp","cor","cresp","conf_press","cj","rtconf","coherence","metacognition","slow_trial","manipulation","sub","age","gender","handedness","X","batch","check1","check2","check3","check4"
7,9,1,0.884389599999849,"['c']",1,"left","['e']",1,1.397218600001,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
8,9,1,1.10019500000089,"['n']",1,"right","['e']",1,1.4756236000012,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
9,9,1,0.733410300001196,"['n']",1,"right","['e']",1,0.414629499999137,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
10,9,1,0.933307799999966,"['c']",0,"right","['e']",1,1.21127700000034,0.2,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
11,9,1,0.649960799999462,"['n']",1,"right","['u']",0,0.435448800000813,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
12,9,1,1.14943040000071,"['c']",1,"left","['u']",0,0.326759600000514,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
13,9,1,0.884064699999726,"['n']",0,"left","['u']",0,0.45644429999993,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
14,9,1,0.749959799999488,"['n']",1,"right","['e']",1,0.554038800000853,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
15,9,1,0.584405699999479,"['c']",1,"left","['e']",1,0.446627500001341,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
16,9,1,1.04969399999936,"['n']",0,"left","['e']",1,0.373489499999778,0.2,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
17,9,1,0.899892499999623,"['n']",1,"right","['e']",1,0.373196200000166,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
18,9,1,1.20129300000008,"['n']",0,"left","['e']",1,0.39217219999955,0.2,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
19,9,1,1.01810599999953,"['n']",1,"right","['u']",0,0.338308000000325,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
20,9,1,1.11678980000033,"['n']",1,"right","['e']",1,0.459158100000423,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
21,9,1,0.919069300000046,"['n']",1,"right","['e']",1,0.390589399999953,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
22,9,1,0.701638700000331,"['n']",1,"right","['e']",1,0.444971499999156,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
23,9,1,0.750798700000814,"['n']",0,"left","['e']",1,0.33534839999993,0.2,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
24,9,1,1.05139530000088,"['n']",1,"right","['e']",1,0.394396800000322,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
25,9,1,1.63402080000014,"['c']",1,"left","['e']",1,0.924266299998635,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
26,9,1,1.05008850000013,"['n']",1,"right","['e']",1,0.33579219999956,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
27,9,1,0.933343000000605,"['n']",1,"right","['e']",1,0.576084399999672,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
28,9,1,2.30095509999956,"['c']",1,"left","['u']",0,0.702777800001058,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
29,9,1,1.88446970000041,"['n']",0,"left","['u']",0,0.553784100000485,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
30,9,1,1.51768470000025,"['n']",0,"left","['u']",0,0.457292600000073,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
31,9,1,1.41769620000014,"['c']",1,"left","['e']",1,0.401082899999892,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
32,9,1,0.684549300000072,"['n']",1,"right","['u']",0,0.519821300000331,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
33,9,1,0.75112050000098,"['c']",1,"left","['u']",0,0.3754871000001,0.4,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
34,9,1,0.817015900000115,"['n']",1,"right","['u']",0,0.282759800000349,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
35,9,1,0.816323900000498,"['n']",1,"right","['e']",1,0.241124100000889,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
36,9,1,1.43430850000004,"['c']",0,"right","['u']",0,0.224189499998829,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
37,9,1,1.48473259999992,"['n']",1,"right","['u']",0,0.334458699999232,0.4,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
38,9,1,1.01769100000092,"['c']",1,"left","['u']",0,0.282842799999344,0.2,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
39,9,1,2.1500218000001,"['n']",0,"left","['u']",0,0.460180399999444,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
40,9,1,1.55098480000015,"['c']",1,"left","['u']",0,0.350392799999099,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
41,9,1,2.41734789999828,"['c']",1,"left","['u']",0,0.433723399999508,0.4,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
42,9,1,0.835539600000629,"['n']",1,"right","['e']",1,0.290470899999491,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
43,9,1,0.901112499999726,"['n']",1,"right","['e']",1,0.356377899999643,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
44,9,1,0.984505499998704,"['c']",1,"left","['e']",1,0.497117499999149,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
45,9,1,1.58502520000002,"['c']",1,"left","['u']",0,0.224231700000018,0.2,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
46,9,1,0.584479499999361,"['n']",1,"right","['e']",1,0.322489300000598,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
47,9,1,1.01691710000159,"['n']",0,"left","['u']",0,0.383799499999441,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
48,9,1,1.33467719999862,"['n']",1,"right","['u']",0,0.300860400000602,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
49,9,1,0.866343100000449,"['c']",1,"left","['u']",0,0.33760970000003,0.4,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
50,9,1,0.800041599999531,"['n']",0,"left","['u']",0,0.310331399999995,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
51,9,1,1.78536809999969,"['c']",1,"left","['u']",0,0.356207999999242,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
52,9,1,1.13380860000143,"['n']",1,"right","['e']",1,0.267189800000779,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
53,9,1,0.716889299999821,"['n']",1,"right","['e']",1,0.279646900000444,0.1,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
54,9,1,0.78491430000031,"['c']",1,"left","['e']",1,0.238116999998965,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
55,9,1,1.01672289999988,"['n']",0,"left","['u']",0,0.334774400000242,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
56,9,1,0.500704000000042,"['n']",1,"right","['e']",1,0.351588599998649,0.4,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
57,9,1,0.667395899999974,"['n']",1,"right","['e']",1,0.296872499999154,0.2,1,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
58,9,1,0.584705399998711,"['n']",0,"left","['e']",1,0.567934700000478,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
59,9,1,1.51730569999927,"['n']",1,"right","['u']",0,0.39084130000083,0.1,0,0,"FastFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
0,10,1,1.65133349999996,"['c']",1,"left","['e']",1,1.22090629999911,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
1,10,1,0.867768600001,"['n']",1,"right","['e']",1,0.820107499999722,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
2,10,1,1.13349569999991,"['c']",1,"left","['e']",1,0.504977900000085,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
3,10,1,0.934185599999182,"['n']",1,"right","['e']",1,0.465570200000002,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
4,10,1,1.43336289999934,"['c']",1,"left","['e']",1,0.488402900000438,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
5,10,1,1.18495179999991,"['n']",1,"right","['e']",1,3.99095339999985,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
6,10,1,0.734741099999155,"['c']",1,"left","['e']",1,0.780960899999627,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
7,10,1,1.35026509999989,"['c']",1,"left","['e']",1,0.394060399999944,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
8,10,1,1.46790120000151,"['n']",1,"right","['e']",1,0.866192999999839,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
9,10,1,0.917765899999722,"['c']",1,"left","['e']",1,0.349331600000369,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
10,10,1,0.884050900000148,"['c']",1,"left","['e']",1,0.302719100000104,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
11,10,1,1.48420679999981,"['n']",1,"right","['e']",1,0.376969000000827,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
12,10,1,1.2663035000005,"['c']",1,"left","['u']",0,0.37853510000059,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
13,10,1,0.767067800001314,"['n']",1,"right","['u']",0,0.47939999999835,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
14,10,1,0.633375199999136,"['c']",1,"left","['u']",0,0.324487300000328,0.4,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
15,10,1,1.05047120000017,"['n']",1,"right","['e']",1,0.320274100000461,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
16,10,1,0.950541700000031,"['n']",0,"left","['u']",0,0.416302599998744,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
17,10,1,0.600873299999876,"['n']",1,"right","['e']",1,0.31329150000056,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
18,10,1,1.06701979999889,"['n']",1,"right","['e']",1,0.468673600000329,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
19,10,1,1.88448299999982,"['c']",0,"right","['u']",0,0.55236160000095,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
20,10,1,0.966679999999542,"['c']",1,"left","['e']",1,0.686396299999615,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
21,10,1,1.01700619999974,"['c']",1,"left","['e']",1,0.396131499999683,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
22,10,1,1.73344849999921,"['n']",1,"right","['u']",0,0.425625600000785,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
23,10,1,0.701093599998785,"['n']",1,"right","['u']",0,0.398907199998575,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
24,10,1,0.798504999998841,"['c']",1,"left","['e']",1,0.370213899999726,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
25,10,1,1.60172629999943,"['n']",1,"right","['u']",0,0.325055200000861,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
26,10,1,1.41777729999922,"['n']",0,"left","['u']",0,0.513647699999638,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
27,10,1,1.53382369999963,"['n']",1,"right","['u']",0,0.449844299999313,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
28,10,1,1.26757299999917,"['n']",1,"right","['e']",1,0.319534100000965,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
29,10,1,1.03468010000142,"['n']",1,"right","['e']",1,0.332011899999998,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
30,10,1,1.03439339999932,"['c']",1,"left","['e']",1,0.247259300000223,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
31,10,1,1.61656169999878,"['c']",0,"right","['u']",0,0.430979799999477,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
32,10,1,0.984546200001205,"['n']",1,"right","['u']",0,0.280531300000803,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
33,10,1,1.66813729999922,"['c']",1,"left","['u']",0,0.300770199999533,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
34,10,1,1.03464170000007,"['n']",0,"left","['u']",0,0.761656000000585,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
35,10,1,0.850732800001424,"['n']",1,"right","['e']",1,0.315383299999667,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
36,10,1,1.26739289999932,"['c']",1,"left","['e']",1,0.302502800001093,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
37,10,1,0.700306500000806,"['n']",1,"right","['e']",1,0.312606900000901,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
38,10,1,1.53444409999975,"['n']",0,"left","['e']",1,0.320674300000974,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
39,10,1,1.95095260000016,"['c']",1,"left","['e']",1,0.632589099999677,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
40,10,1,1.18354799999906,"['n']",0,"left","['e']",1,0.322600699999384,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
41,10,1,1.16615100000126,"['n']",1,"right","['u']",0,0.313088900000366,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
42,10,1,1.15111219999926,"['n']",1,"right","['u']",0,0.304734700001063,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
43,10,1,0.85033089999888,"['c']",1,"left","['u']",0,0.293449299999338,0.4,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
44,10,1,1.05086169999959,"['c']",1,"left","['u']",0,0.385768000000098,0.1,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
45,10,1,0.784480700000131,"['c']",1,"left","['e']",1,0.373484100000496,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
46,10,1,0.901508999999351,"['c']",1,"left","['e']",1,0.358023200000389,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
47,10,1,1.14974509999956,"['n']",1,"right","['e']",1,0.427802999998676,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
48,10,1,0.834167500001058,"['n']",1,"right","['e']",1,0.251532599999337,0.2,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
49,10,1,0.900540999999066,"['n']",1,"right","['e']",1,0.399731499999689,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
50,10,1,0.683611599999495,"['c']",1,"left","['e']",1,0.327196200001708,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
51,10,1,0.749813800000993,"['n']",1,"right","['e']",1,0.286781900000278,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
52,10,1,0.616961300000185,"['n']",1,"right","['e']",1,1.19641190000038,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
53,10,1,0.800740499998938,"['c']",1,"left","['e']",1,0.334741800001211,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
54,10,1,0.800891500000944,"['c']",1,"left","['e']",1,0.340092500000537,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
55,10,1,0.81812329999957,"['n']",0,"left","['e']",1,0.31196220000129,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
56,10,1,0.701364000000467,"['n']",1,"right","['e']",1,0.369690000001356,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
57,10,1,0.916563400000086,"['c']",1,"left","['e']",1,0.320142499998838,0.4,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
58,10,1,0.768253799999002,"['n']",1,"right","['e']",1,0.294985500000621,0.1,1,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
59,10,1,0.733988100000715,"['n']",1,"right","['u']",0,0.656294200000048,0.2,0,0,"AccFast",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
0,11,1,1.33359419999942,"['n']",1,"right","['e']",1,1.19485320000058,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
1,11,1,0.667725900000733,"['c']",1,"left","['e']",1,2.11513579999882,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
2,11,1,0.634000500000184,"['n']",1,"right","['e']",1,1.57638370000132,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
3,11,1,0.584916600000724,"['n']",1,"right","['e']",1,1.62062060000062,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
4,11,1,0.966882200000327,"['c']",1,"left","['e']",1,1.15090690000034,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
5,11,1,0.517889799999466,"['n']",1,"right","['e']",1,1.39062679999915,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
6,11,1,0.734408500000427,"['n']",1,"right","['e']",1,0.748918600000252,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
7,11,1,1.03395999999884,"['n']",1,"right","['e']",1,0.807159300000421,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
8,11,1,1.83298969999851,"['c']",1,"left","['u']",0,3.96863920000033,0.1,0,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
9,11,1,0.884093000000576,"['n']",0,"left","['u']",0,1.50475949999964,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
10,11,1,1.01807980000012,"['c']",1,"left","['e']",1,2.1744473000017,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
11,11,1,0.584580799999458,"['c']",1,"left","['e']",1,0.642762699999366,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
12,11,1,1.0680253999999,"['n']",1,"right","['e']",1,1.9214336999994,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
13,11,1,0.566600800000742,"['n']",1,"right","['e']",1,1.56813340000008,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
14,11,1,0.967546300000322,"['n']",1,"right","['e']",1,1.24526080000032,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
15,11,1,0.718103100000008,"['c']",1,"left","['e']",1,2.3526980000006,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
16,11,1,1.21732680000059,"['n']",1,"right","['e']",1,0.788670300000376,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
17,11,1,0.651645800000551,"['n']",1,"right","['e']",1,2.22147009999935,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
18,11,1,1.41792709999936,"['n']",0,"left","['u']",0,1.91848530000061,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
19,11,1,1.60018169999967,"['n']",0,"left","['u']",0,1.65222170000015,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
20,11,1,0.784668199999942,"['n']",1,"right","['e']",1,0.805299199999354,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
21,11,1,0.801025700000537,"['c']",1,"left","['e']",1,1.76764689999982,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
22,11,1,1.43394549999903,"['n']",0,"left","['u']",0,3.43425139999999,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
23,11,1,1.13336630000049,"['c']",1,"left","['u']",0,2.37434199999916,0.1,0,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
24,11,1,1.25163040000007,"['n']",1,"right","['u']",0,1.14362260000053,0.1,0,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
25,11,1,0.884883299999274,"['c']",1,"left","['e']",1,2.21723199999906,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
26,11,1,0.567802300000039,"['c']",1,"left","['e']",1,1.7088107999989,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
27,11,1,1.36753280000084,"['c']",1,"left","['e']",1,1.524747200001,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
28,11,1,1.56670840000152,"['n']",0,"left","['u']",0,1.06730820000121,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
29,11,1,2.00087089999943,"['n']",0,"left","['u']",0,0.850775299999441,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
30,11,1,0.983410099999674,"['c']",1,"left","['e']",1,1.73989020000045,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
31,11,1,1.55021359999955,"['c']",1,"left","['u']",0,1.94690230000015,0.2,0,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
32,11,1,1.43438590000005,"['c']",1,"left","['u']",0,1.23792689999937,0.2,0,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
33,11,1,0.901220499999908,"['c']",1,"left","['u']",0,1.25084470000002,0.1,0,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
34,11,1,1.55108389999987,"['n']",0,"left","['u']",0,2.50107610000123,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
35,11,1,1.16799879999962,"['n']",0,"left","['u']",0,1.39712300000065,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
36,11,1,0.800142899999628,"['n']",1,"right","['e']",1,1.27949230000013,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
37,11,1,1.11618620000081,"['n']",1,"right","['e']",1,0.482976900000722,0.1,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
38,11,1,0.75241620000088,"['c']",1,"left","['e']",1,1.68262349999895,0.2,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
39,11,1,0.601140599999781,"['n']",1,"right","['e']",1,0.82567089999975,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
40,11,1,0.618575700000292,"['n']",1,"right","['e']",1,1.23468639999919,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
41,11,1,0.551732300000367,"['n']",1,"right","['e']",1,2.22150460000012,0.4,1,0,"AccAcc",16,18,"Woman","Right",NA,2,TRUE,TRUE,TRUE,TRUE
